TN,jbmc-regression/char1,0,-1,-1,1.8486056327819824,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/char1,0,-1,-1,1.9079968929290771,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TP,jbmc-regression/CharSequenceBug,10,-1,-1,1.6671350002288818,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,3,base-classification,false
TP,jbmc-regression/CharSequenceBug,10,-1,-1,1.845372200012207,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,2,base-classification,false
TP,jbmc-regression/CharSequenceBug,10,-1,-1,2.0375752449035645,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,4,base-classification,false
TP,jbmc-regression/CharSequenceBug,10,-1,-1,2.057888984680176,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,5,base-classification,false
TP,jbmc-regression/CharSequenceBug,10,-1,-1,2.1797826290130615,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,1,base-classification,false
TN,jbmc-regression/CharSequenceToString,0,-1,-1,6.80382227897644,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/CharSequenceToString,0,-1,-1,6.877316236495972,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TN,jbmc-regression/CharSequenceToString,0,-1,-1,6.887709379196167,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/CharSequenceToString,0,-1,-1,6.929744243621826,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/CharSequenceToString,0,-1,-1,7.422219753265381,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/Class_method1,0,-1,-1,1.987705945968628,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/Class_method1,0,-1,-1,2.01291561126709,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/Class_method1,0,-1,-1,2.0582807064056396,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/Class_method1,0,-1,-1,2.1985321044921875,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TN,jbmc-regression/Class_method1,0,-1,-1,2.266767978668213,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TP,jbmc-regression/ClassCastException1,10,-1,-1,2.5604236125946045,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,5,base-classification,false
TP,jbmc-regression/ClassCastException1,10,-1,-1,2.5892794132232666,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,2,base-classification,false
TP,jbmc-regression/ClassCastException1,10,-1,-1,2.594494342803955,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,3,base-classification,false
TP,jbmc-regression/ClassCastException1,10,-1,-1,2.5978004932403564,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,1,base-classification,false
TP,jbmc-regression/ClassCastException1,10,-1,-1,2.8955984115600586,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,4,base-classification,false
TN,jbmc-regression/ClassCastException2,0,-1,-1,1.734480381011963,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/ClassCastException2,0,-1,-1,1.7358174324035645,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/ClassCastException2,0,-1,-1,1.7376677989959717,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TN,jbmc-regression/ClassCastException2,0,-1,-1,1.893237590789795,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/ClassCastException2,0,-1,-1,1.9488639831542969,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TP,jbmc-regression/ClassCastException3,10,-1,-1,1.3140692710876465,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,2,base-classification,false
TP,jbmc-regression/ClassCastException3,10,-1,-1,1.323371171951294,1,-1,-1,-1,-1,bestprecision,JBMC,False,-1,4,base-classification,false
